Date,Low,Open,Volume,High,Close,Adjusted Close
10-04-1996,84.31746673583984,83.74256896972656,350413.0,85.65887451171875,85.18938446044922,62.556114196777344
11-04-1996,84.8923568725586,85.18938446044922,151332.0,85.46724700927734,85.3139419555664,62.6475830078125
12-04-1996,84.50909423828125,89.0411605834961,50096.0,89.0411605834961,85.20854187011719,62.570186614990234
15-04-1996,85.65887451171875,85.20854187011719,584718.0,88.13091278076172,87.74765014648438,64.43470001220703
16-04-1996,88.00635528564453,87.74765014648438,192036.0,89.87474822998047,89.17530059814453,65.48303985595703
17-04-1996,89.87474822998047,89.17530059814453,795541.0,93.51573181152344,93.14205169677734,68.3958969116211
18-04-1996,92.36595153808594,93.14205169677734,428428.0,95.41287231445312,92.73004913330078,68.09336853027344
19-04-1996,92.55757904052734,93.31452178955078,162291.0,94.28225708007812,92.76837158203125,68.12150573730469
22-04-1996,91.2161636352539,92.76837158203125,198037.0,94.28225708007812,92.16473388671875,67.6782455444336
23-04-1996,90.92871856689453,92.16473388671875,271355.0,93.89899444580078,92.70130157470703,68.07225036621094
24-04-1996,93.70735931396484,92.70130157470703,356153.0,96.00692749023438,95.83446502685547,70.37300109863281
25-04-1996,88.34170532226562,97.73160552978516,329801.0,97.73160552978516,91.41737365722656,67.12944030761719
26-04-1996,89.10823059082031,91.41737365722656,257787.0,95.61408996582031,91.97310638427734,67.53752136230469
29-04-1996,89.8555908203125,91.97310638427734,175859.0,91.07244110107422,90.22926330566406,66.25699615478516
30-04-1996,89.33818817138672,90.22926330566406,381202.0,92.94084167480469,91.6090087890625,67.27015686035156
01-05-1996,93.47740936279297,91.6090087890625,195428.0,94.7613296508789,94.10020446777344,69.0994873046875
02-05-1996,92.37552642822266,94.10020446777344,92365.0,93.89899444580078,93.33367919921875,68.53660583496094
03-05-1996,91.41737365722656,93.33367919921875,74622.0,92.94084167480469,91.67607879638672,67.31941223144531
06-05-1996,90.0663833618164,91.67607879638672,120283.0,91.2544937133789,90.1909408569336,66.22884368896484
07-05-1996,90.07596588134766,90.1909408569336,163596.0,91.31198120117188,90.4017333984375,66.38363647460938
08-05-1996,89.59688568115234,90.4017333984375,185774.0,91.65691375732422,91.50360870361328,67.19277954101562
09-05-1996,90.30591583251953,91.0245361328125,92365.0,91.2161636352539,90.62210845947266,66.54544830322266
10-05-1996,87.95844268798828,90.62210845947266,184991.0,89.49148559570312,88.24588775634766,64.8005599975586
13-05-1996,86.81824493408203,88.24588775634766,344934.0,89.68312072753906,88.72496795654297,65.15234375
14-05-1996,88.34170532226562,88.72496795654297,172467.0,89.4819107055664,89.22320556640625,65.51821899414062
15-05-1996,91.40779876708984,89.22320556640625,429211.0,93.88941192626953,93.3624267578125,68.5577392578125
16-05-1996,94.28225708007812,94.66551971435547,1184570.0,96.77345275878906,94.63677215576172,69.49349975585938
17-05-1996,93.9468994140625,94.66551971435547,399466.0,95.23082733154297,94.52178955078125,69.40907287597656
20-05-1996,91.79105377197266,92.57674407958984,321973.0,93.41991424560547,92.12641143798828,67.65009307861328
21-05-1996,90.31549835205078,91.9826889038086,379375.0,92.45217895507812,91.88687133789062,67.47419738769531
22-05-1996,92.00184631347656,91.88687133789062,169075.0,92.89293670654297,92.20306396484375,67.70638275146484
23-05-1996,91.79105377197266,92.20306396484375,209517.0,92.4234390258789,92.07849884033203,67.61490631103516
24-05-1996,91.93477630615234,92.07849884033203,419035.0,93.86066436767578,92.89293670654297,68.21298217773438
27-05-1996,91.41737365722656,92.89293670654297,594111.0,92.94084167480469,92.12641143798828,67.65009307861328
28-05-1996,82.9760513305664,91.2161636352539,1147520.0,91.51319122314453,91.2353286743164,66.99575805664062
29-05-1996,92.17431640625,92.17431640625,1147781.0,93.89899444580078,93.74568939208984,68.83917999267578
30-05-1996,92.48092651367188,93.74568939208984,555234.0,94.09062194824219,92.7587890625,68.11447143554688
31-05-1996,92.55757904052734,92.7587890625,177946.0,93.27619171142578,92.90251159667969,68.22001647949219
03-06-1996,93.49656677246094,92.90251159667969,607679.0,94.28225708007812,93.91815948486328,68.9658203125
04-06-1996,94.3397445678711,93.91815948486328,690129.0,95.70989990234375,94.45471954345703,69.35981750488281
05-06-1996,93.89899444580078,94.10020446777344,1215098.0,95.33621978759766,95.12542724609375,69.85232543945312
06-06-1996,95.42245483398438,95.42245483398438,1680316.0,98.35440826416016,97.32917785644531,71.47059631347656
07-06-1996,96.74470520019531,97.14713287353516,1024105.0,99.45628356933594,99.0346908569336,72.72296905517578
10-06-1996,98.73766326904297,99.64791107177734,2719816.0,103.00144958496094,101.0372314453125,74.19347381591797
11-06-1996,99.83953857421875,101.2480239868164,1369562.0,101.91873168945312,101.60254669189453,75.4674072265625
12-06-1996,92.93125915527344,102.33074188232422,1846782.0,103.28889465332031,99.72456359863281,74.07247924804688
13-06-1996,100.89350891113281,101.18095397949219,957832.0,102.33074188232422,101.96664428710938,75.73783874511719
14-06-1996,101.56421661376953,102.09120178222656,1792511.0,103.28889465332031,102.91521453857422,76.44239807128906
17-06-1996,101.32467651367188,103.19307708740234,1134474.0,103.48052215576172,101.60254669189453,75.4674072265625
18-06-1996,100.8456039428711,101.19053649902344,1777899.0,103.67215728759766,103.00144958496094,76.50648498535156
19-06-1996,100.51024627685547,101.94747924804688,465478.0,102.33074188232422,100.94142150878906,74.9763412475586
20-06-1996,98.12445068359375,100.41443634033203,524707.0,101.37258911132812,101.0755615234375,75.07596588134766
21-06-1996,99.60000610351562,100.2228012084961,201168.0,100.98932647705078,99.76289367675781,74.10095977783203
24-06-1996,98.74724578857422,99.93535614013672,241610.0,99.93535614013672,99.34130096435547,73.78779602050781
25-06-1996,97.58788299560547,99.82038116455078,370765.0,99.82038116455078,98.04779815673828,72.82704162597656
26-06-1996,96.77345275878906,97.73160552978516,233261.0,98.59394073486328,97.44416046142578,72.37867736816406
27-06-1996,96.77345275878906,96.77345275878906,202733.0,98.49813079833984,98.3448257446289,73.04765319824219
28-06-1996,97.92323303222656,98.3064956665039,327974.0,100.17489624023438,98.70892333984375,73.318115234375
01-07-1996,97.44416046142578,98.35440826416016,196471.0,99.0730209350586,97.8849105834961,72.7060546875
02-07-1996,97.44416046142578,97.92323303222656,476698.0,100.03117370605469,99.55209350585938,73.94438934326172
03-07-1996,96.00692749023438,96.77345275878906,802585.0,98.8718032836914,98.24900817871094,72.97647857666016
04-07-1996,97.44416046142578,97.82742309570312,996187.0,101.18095397949219,99.98326873779297,74.2646484375
05-07-1996,100.08866119384766,100.79769134521484,863640.0,102.04329681396484,100.76895141601562,74.84822082519531
08-07-1996,100.79769134521484,102.52236938476562,308927.0,102.52236938476562,101.78459167480469,75.60260772705078
09-07-1996,101.22886657714844,101.56421661376953,686477.0,102.90563201904297,102.19659423828125,75.90865325927734
10-07-1996,100.12699127197266,101.37258911132812,229608.0,102.13910675048828,101.46839904785156,75.36776733398438
11-07-1996,101.6217041015625,101.77500915527344,154463.0,102.4169692993164,101.96664428710938,75.73783874511719
12-07-1996,101.8516616821289,101.96664428710938,196471.0,102.7906494140625,102.21575927734375,75.92288208007812
15-07-1996,101.3917465209961,101.40132904052734,111151.0,102.25408935546875,101.96664428710938,75.73783874511719
16-07-1996,100.63481140136719,102.04329681396484,204821.0,102.2445068359375,101.18095397949219,75.15425872802734
17-07-1996,101.46839904785156,101.46839904785156,986533.0,105.3968276977539,104.9944076538086,77.98677062988281
18-07-1996,105.3968276977539,105.3968276977539,468088.0,108.22338104248047,106.59452056884766,79.17529296875
19-07-1996,105.63636779785156,109.22943878173828,510617.0,109.22943878173828,106.69033813476562,79.2464599609375
22-07-1996,105.79925537109375,108.07965850830078,119239.0,108.07965850830078,106.71907806396484,79.267822265625
23-07-1996,100.65396881103516,106.59452056884766,493658.0,107.02568817138672,101.84207916259766,75.64530181884766
24-07-1996,98.59394073486328,101.6600341796875,640816.0,103.0781021118164,100.71146392822266,74.80553436279297
25-07-1996,99.84912109375,100.60606384277344,229869.0,101.75585174560547,100.06949615478516,74.32868957519531
26-07-1996,98.95803833007812,99.64791107177734,207430.0,100.55815887451172,99.95452117919922,74.24330139160156
29-07-1996,96.79261779785156,99.83953857421875,346239.0,100.89350891113281,97.99988555908203,72.79145050048828
30-07-1996,90.44963836669922,97.53997802734375,572194.0,97.7220230102539,96.24646759033203,71.48905181884766
31-07-1996,94.28225708007812,97.53997802734375,686216.0,98.88138580322266,98.26817321777344,72.99071502685547
01-08-1996,94.33016204833984,98.1148681640625,720135.0,99.0730209350586,94.61760711669922,70.27919006347656
02-08-1996,91.41737365722656,93.9468994140625,1023062.0,95.04877471923828,94.62718963623047,70.28630065917969
05-08-1996,93.89899444580078,94.85714721679688,360850.0,95.81529998779297,95.26914978027344,70.76313781738281
06-08-1996,94.47388458251953,95.04877471923828,565671.0,97.34834289550781,96.31353759765625,71.53887176513672
07-08-1996,95.4895248413086,96.35186767578125,280487.0,98.19152069091797,95.86320495605469,71.20437622070312
08-08-1996,95.47994232177734,97.1375503540039,121327.0,97.1375503540039,95.719482421875,71.09761810302734
09-08-1996,94.88589477539062,95.62367248535156,327713.0,96.58182525634766,95.84404754638672,71.19013977050781
12-08-1996,94.85714721679688,96.00692749023438,147679.0,96.19856262207031,95.92069244384766,71.24708557128906
13-08-1996,94.28225708007812,95.24040985107422,522620.0,96.10274505615234,94.62718963623047,70.28630065917969
14-08-1996,93.51573181152344,94.95296478271484,169597.0,94.95296478271484,93.93731689453125,69.77388763427734
15-08-1996,93.93731689453125,93.93731689453125,0.0,93.93731689453125,93.93731689453125,69.77388763427734
16-08-1996,89.29985809326172,94.28225708007812,416948.0,94.28225708007812,89.98973083496094,66.84174346923828
19-08-1996,86.61702728271484,88.16923522949219,239523.0,89.29027557373047,87.05777740478516,64.66397094726562
20-08-1996,86.72242736816406,87.19192504882812,372852.0,88.90701293945312,88.56208038330078,65.78131866455078
21-08-1996,90.07596588134766,90.64127349853516,320408.0,92.55757904052734,92.06892395019531,68.3860855102539
22-08-1996,91.59942626953125,92.89293670654297,638467.0,94.42597961425781,93.927734375,69.76675415039062
23-08-1996,93.1324691772461,93.1324691772461,282574.0,95.3841323852539,94.65593719482422,70.30765533447266
26-08-1996,94.47388458251953,94.66551971435547,204299.0,95.21166229248047,94.84756469726562,70.44999694824219
27-08-1996,94.00438690185547,94.51221466064453,507747.0,96.39019012451172,95.91111755371094,71.2399673461914
28-08-1996,94.28225708007812,96.00692749023438,210039.0,96.48600769042969,96.18898010253906,71.44635772705078
29-08-1996,95.43203735351562,96.05484008789062,138025.0,96.5722427368164,95.53743743896484,70.96241760253906
30-08-1996,95.81529998779297,95.81529998779297,727180.0,98.06695556640625,97.58788299560547,72.48543548583984
02-09-1996,96.96508026123047,99.45628356933594,596720.0,100.2228012084961,99.25506591796875,73.72376251220703
03-09-1996,94.13853454589844,99.45628356933594,731355.0,100.03117370605469,95.42245483398438,70.87699890136719
04-09-1996,94.85714721679688,95.43203735351562,417208.0,97.31959533691406,96.70638275146484,71.8306655883789
05-09-1996,96.86927032470703,97.51123046875,608462.0,98.51728820800781,97.71244049072266,72.57795715332031
06-09-1996,96.58182525634766,97.78909301757812,259092.0,98.2873306274414,96.9267578125,71.9943618774414
09-09-1996,92.17431640625,96.39019012451172,921042.0,96.77345275878906,92.83544158935547,68.9554443359375
10-09-1996,90.0663833618164,91.59942626953125,1126646.0,92.22222137451172,90.47838592529297,67.20469665527344
11-09-1996,88.629150390625,95.81529998779297,1398524.0,95.81529998779297,89.2327880859375,66.27951049804688
12-09-1996,86.61702728271484,88.72496795654297,1550378.0,89.64479064941406,88.10216522216797,65.43971252441406
13-09-1996,87.28773498535156,88.53333282470703,640033.0,88.72496795654297,87.4410400390625,64.94864654541016
16-09-1996,85.27561950683594,85.65887451171875,724832.0,86.55953979492188,85.9175796508789,63.81707000732422
17-09-1996,86.23377227783203,86.42539978027344,1119601.0,87.8530502319336,86.93321990966797,64.57145690917969
18-09-1996,87.2110824584961,87.2110824584961,1224230.0,92.92167663574219,92.35636901855469,68.59960174560547
19-09-1996,88.15007781982422,91.9826889038086,1570991.0,93.11331176757812,88.45668029785156,65.70304870605469
20-09-1996,86.8565673828125,88.48542785644531,935915.0,90.0663833618164,87.84346771240234,65.24755096435547
23-09-1996,86.80866241455078,86.80866241455078,743618.0,88.72496795654297,88.0830078125,65.42547607421875
24-09-1996,86.61702728271484,87.95844268798828,813022.0,88.72496795654297,87.51769256591797,65.00558471679688
25-09-1996,87.95844268798828,88.15007781982422,456868.0,89.8555908203125,88.28421783447266,65.57494354248047
26-09-1996,87.20150756835938,88.2746353149414,239001.0,88.53333282470703,87.75723266601562,65.18350219726562
27-09-1996,85.48641204833984,87.22066497802734,391377.0,87.38355255126953,86.3104248046875,64.10885620117188
30-09-1996,83.95336151123047,85.46724700927734,857639.0,86.99070739746094,85.82176208496094,63.745887756347656
01-10-1996,82.64069366455078,85.86009216308594,583153.0,86.23377227783203,84.00127410888672,62.39368438720703
02-10-1996,84.00127410888672,84.00127410888672,0.0,84.00127410888672,84.00127410888672,62.39368438720703
03-10-1996,82.40115356445312,84.60491180419922,564367.0,84.97859191894531,83.36888885498047,61.92396545410156
04-10-1996,77.53373718261719,83.17726135253906,1383651.0,83.90545654296875,77.53373718261719,57.58979415893555
07-10-1996,73.01126098632812,75.11919403076172,1222403.0,76.26897430419922,75.73241424560547,56.251827239990234
08-10-1996,73.77777862548828,74.36225128173828,1211706.0,78.17570495605469,77.10256958007812,57.26954650878906
09-10-1996,74.94672393798828,77.58164978027344,1999680.0,78.37691497802734,76.23065185546875,56.62189483642578
10-10-1996,75.69408416748047,76.26897430419922,1742414.0,79.13385772705078,78.7889175415039,58.52210235595703
11-10-1996,77.8020248413086,79.13385772705078,2831489.0,82.01789855957031,81.03099822998047,60.18746566772461
14-10-1996,79.52669525146484,80.29322052001953,1484105.0,81.25137329101562,80.52317810058594,59.81024169921875
15-10-1996,79.28716278076172,80.3890380859375,1568121.0,82.59278869628906,81.66337585449219,60.657161712646484
16-10-1996,80.10159301757812,81.25137329101562,843810.0,82.23827362060547,80.52317810058594,59.81024169921875
17-10-1996,78.56854248046875,80.02494049072266,1427225.0,80.48484802246094,80.27405548095703,59.62521743774414
18-10-1996,79.92912292480469,80.48484802246094,803368.0,81.05974578857422,80.34112548828125,59.67503356933594
21-10-1996,80.34112548828125,80.34112548828125,0.0,80.34112548828125,80.34112548828125,59.67503356933594
22-10-1996,81.24179077148438,81.24179077148438,1164740.0,83.64675903320312,83.00479125976562,61.653533935546875
23-10-1996,82.3915786743164,83.74256896972656,963833.0,85.65887451171875,85.00733184814453,63.14096450805664
24-10-1996,81.05974578857422,84.90193939208984,1064287.0,85.27561950683594,81.81668090820312,60.77104568481445
25-10-1996,80.98309326171875,81.63463592529297,711003.0,82.78441619873047,82.4969711303711,61.27632522583008
28-10-1996,82.42990112304688,82.88023376464844,519749.0,83.50303649902344,82.65985870361328,61.397315979003906
29-10-1996,79.14344024658203,82.59278869628906,1056720.0,82.59278869628906,79.83330535888672,59.2978515625
30-10-1996,79.83330535888672,79.83330535888672,0.0,79.83330535888672,79.83330535888672,59.2978515625
31-10-1996,76.65223693847656,76.65223693847656,1198660.0,80.48484802246094,79.46920776367188,59.02740478515625
01-11-1996,79.06678771972656,80.87769317626953,2094915.0,81.63463592529297,79.45962524414062,59.020286560058594
04-11-1996,77.61038970947266,80.1590805053711,1106556.0,80.1590805053711,78.18528747558594,58.07374954223633
05-11-1996,74.36225128173828,77.61038970947266,2093611.0,78.85598754882812,75.3874740600586,55.99560546875
06-11-1996,73.39451599121094,75.69408416748047,1943322.0,76.2210693359375,75.59827423095703,56.15217971801758
07-11-1996,75.58869171142578,75.8857192993164,1091683.0,77.0354995727539,76.83428955078125,57.070255279541016
08-11-1996,76.65223693847656,76.66181945800781,665081.0,77.87867736816406,77.53373718261719,57.58979415893555
11-11-1996,75.69408416748047,75.69408416748047,1473929.0,81.63463592529297,80.53276062011719,59.817378997802734
12-11-1996,80.53276062011719,80.53276062011719,0.0,80.53276062011719,80.53276062011719,59.817378997802734
13-11-1996,78.37691497802734,78.76017761230469,1181178.0,80.6189956665039,80.21656799316406,59.5825080871582
14-11-1996,77.22713470458984,80.10159301757812,2092306.0,80.36029052734375,77.89783477783203,57.860233306884766
15-11-1996,77.0354995727539,77.74453735351562,2843491.0,79.23925018310547,78.53022003173828,58.3299560546875
18-11-1996,77.70620727539062,78.76976013183594,2160145.0,79.52669525146484,78.17570495605469,58.066627502441406
19-11-1996,75.8857192993164,78.28109741210938,3078318.0,78.28109741210938,76.98759460449219,57.18412780761719
20-11-1996,73.89276123046875,76.46060943603516,2177366.0,76.46060943603516,74.29518127441406,55.18427276611328
21-11-1996,71.48779296875,74.54430389404297,2982300.0,75.2629165649414,72.37887573242188,53.76091003417969
22-11-1996,67.31983184814453,71.48779296875,8102568.0,71.49737548828125,67.36773681640625,50.038787841796875
25-11-1996,63.90880584716797,66.11255645751953,6186120.0,68.60375213623047,67.50187683105469,50.13841247558594
26-11-1996,64.2058334350586,67.45397186279297,7080810.0,70.25177764892578,65.82511138916016,48.892967224121094
27-11-1996,61.216392517089844,63.81298828125,4001448.0,63.90880584716797,61.37928009033203,45.590736389160156
28-11-1996,60.09535598754883,61.91584777832031,3471783.0,62.260780334472656,60.79480743408203,45.15660095214844
29-11-1996,60.555267333984375,61.70505142211914,2217286.0,62.078731536865234,60.92894744873047,45.2562370300293
02-12-1996,56.66516876220703,60.651084899902344,6451474.0,61.80086898803711,56.88554382324219,42.2529182434082
03-12-1996,53.65656661987305,53.65656661987305,5986256.0,57.25922393798828,56.06153106689453,41.640869140625
04-12-1996,53.65656661987305,54.61471939086914,7629522.0,57.16340637207031,56.71307373046875,42.12481689453125
05-12-1996,56.05194854736328,56.1573486328125,15131195.0,60.35405731201172,59.098876953125,43.896915435791016
06-12-1996,59.27134323120117,59.5683708190918,7782420.0,60.497779846191406,59.69293212890625,44.338165283203125
09-12-1996,58.01616287231445,59.7983283996582,10304199.0,60.01870346069336,58.3802604675293,43.3631591796875
10-12-1996,57.58499526977539,57.891605377197266,9189294.0,59.59711456298828,58.6102180480957,43.53395080566406
11-12-1996,58.466495513916016,58.83059310913086,10274194.0,62.72069549560547,62.586551666259766,46.487464904785156
12-12-1996,60.74689865112305,62.088314056396484,11381011.0,63.793827056884766,60.94811248779297,45.27047348022461
13-12-1996,58.447330474853516,60.77564239501953,16269061.0,60.93852996826172,60.27740478515625,44.77229309082031
16-12-1996,61.13016128540039,61.13016128540039,15003084.0,64.50286102294922,64.47411346435547,47.88949203491211
17-12-1996,63.8321533203125,64.7711410522461,19226052.0,67.3773193359375,66.5820541381836,49.455204010009766
18-12-1996,63.67884826660156,67.72225189208984,18288050.0,68.60375213623047,65.54724884033203,48.68657302856445
19-12-1996,63.91838455200195,64.48369598388672,21649465.0,65.87301635742188,64.83821105957031,48.15993118286133
20-12-1996,65.29812622070312,65.72929382324219,15846373.0,67.26233673095703,65.80594635009766,48.878726959228516
23-12-1996,64.44537353515625,66.09339141845703,8506470.0,66.2083740234375,65.020263671875,48.29515075683594
24-12-1996,62.56739044189453,64.82862854003906,8914547.0,65.50891876220703,64.54118347167969,47.93930435180664
25-12-1996,64.54118347167969,64.54118347167969,0.0,64.54118347167969,64.54118347167969,47.93930435180664
26-12-1996,64.89569854736328,65.05858612060547,6925564.0,67.26233673095703,66.81201171875,49.626007080078125
27-12-1996,66.81201171875,66.81201171875,0.0,66.81201171875,66.81201171875,49.626007080078125
30-12-1996,66.81201171875,66.81201171875,0.0,66.81201171875,66.81201171875,49.626007080078125
31-12-1996,64.24415588378906,67.30066680908203,6803976.0,67.45397186279297,64.6465835571289,48.01759338378906
01-01-1997,65.53766632080078,65.72929382324219,11680284.0,69.17864227294922,69.06366729736328,51.2984733581543
